Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
3. Get feedback insurance,,,,2022-03-29 09:54:13,2022-03-29 09:54:30,17.154s,PASSED
,,,,,,,
Test Cases/3. get token - feedback insurance,,,,2022-03-29 09:54:13,2022-03-29 09:54:20,6.426s,PASSED
"token = sendRequest(findTestObject(""1. Get-Token""))",,,,2022-03-29 09:54:14,2022-03-29 09:54:15,1.267s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-03-29 09:54:15,2022-03-29 09:54:15,0.011s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-03-29 09:54:15,2022-03-29 09:54:15,0.020s,PASSED
private_token = access_token,,define / field api,,2022-03-29 09:54:15,2022-03-29 09:54:15,0.010s,PASSED
global_token = private_token,,store var to global variable,,2022-03-29 09:54:15,2022-03-29 09:54:15,0.066s,PASSED
"println(""token is :"" + global_token)",,,,2022-03-29 09:54:15,2022-03-29 09:54:15,0.011s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:15,2022-03-29 09:54:15,0.001s,PASSED
logInfo($response_token),,,,2022-03-29 09:54:15,2022-03-29 09:54:15,0.030s,PASSED
"feedback = sendRequest(findTestObject(""4. Feedback-ins"", [""s_key"":global_token, ""batchid"":batchid, ""norek"":norek, ""nopin"":nopin, ""custname"":custname, ""pemohon"":pemohon, ""branchid"":branchid, ... ]))",,,,2022-03-29 09:54:15,2022-03-29 09:54:20,4.365s,PASSED
response_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.001s,PASSED
"markPassed(""result feedback data : "" + no + "" norek : "" + norek + "" nopin : "" + nopin)",,,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.006s,PASSED
logInfo($response_feedback),,,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.000s,PASSED
"verifyElementPropertyValue(feedback, ""FeedbackCarInsuranceResponse.errorMessage"", ""Sukses"", CONTINUE_ON_FAILURE)",,,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.043s,PASSED
,,,,,,,
Test Cases/3. get token - feedback insurance,,,,2022-03-29 09:54:20,2022-03-29 09:54:22,1.672s,PASSED
"token = sendRequest(findTestObject(""1. Get-Token""))",,,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.237s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.001s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.000s,PASSED
private_token = access_token,,define / field api,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.000s,PASSED
global_token = private_token,,store var to global variable,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.000s,PASSED
"println(""token is :"" + global_token)",,,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.000s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.001s,PASSED
logInfo($response_token),,,,2022-03-29 09:54:20,2022-03-29 09:54:20,0.000s,PASSED
"feedback = sendRequest(findTestObject(""4. Feedback-ins"", [""s_key"":global_token, ""batchid"":batchid, ""norek"":norek, ""nopin"":nopin, ""custname"":custname, ""pemohon"":pemohon, ""branchid"":branchid, ... ]))",,,,2022-03-29 09:54:20,2022-03-29 09:54:22,1.353s,PASSED
response_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:22,2022-03-29 09:54:22,0.000s,PASSED
"markPassed(""result feedback data : "" + no + "" norek : "" + norek + "" nopin : "" + nopin)",,,,2022-03-29 09:54:22,2022-03-29 09:54:22,0.001s,PASSED
logInfo($response_feedback),,,,2022-03-29 09:54:22,2022-03-29 09:54:22,0.000s,PASSED
"verifyElementPropertyValue(feedback, ""FeedbackCarInsuranceResponse.errorMessage"", ""Sukses"", CONTINUE_ON_FAILURE)",,,,2022-03-29 09:54:22,2022-03-29 09:54:22,0.025s,PASSED
,,,,,,,
Test Cases/3. get token - feedback insurance,,,,2022-03-29 09:54:22,2022-03-29 09:54:23,1.155s,PASSED
"token = sendRequest(findTestObject(""1. Get-Token""))",,,,2022-03-29 09:54:22,2022-03-29 09:54:23,0.231s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.001s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.000s,PASSED
private_token = access_token,,define / field api,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.000s,PASSED
global_token = private_token,,store var to global variable,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.001s,PASSED
"println(""token is :"" + global_token)",,,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.000s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.000s,PASSED
logInfo($response_token),,,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.001s,PASSED
"feedback = sendRequest(findTestObject(""4. Feedback-ins"", [""s_key"":global_token, ""batchid"":batchid, ""norek"":norek, ""nopin"":nopin, ""custname"":custname, ""pemohon"":pemohon, ""branchid"":branchid, ... ]))",,,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.846s,PASSED
response_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.001s,PASSED
"markPassed(""result feedback data : "" + no + "" norek : "" + norek + "" nopin : "" + nopin)",,,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.001s,PASSED
logInfo($response_feedback),,,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.000s,PASSED
"verifyElementPropertyValue(feedback, ""FeedbackCarInsuranceResponse.errorMessage"", ""Sukses"", CONTINUE_ON_FAILURE)",,,,2022-03-29 09:54:23,2022-03-29 09:54:23,0.026s,PASSED
,,,,,,,
Test Cases/3. get token - feedback insurance,,,,2022-03-29 09:54:24,2022-03-29 09:54:25,1.565s,PASSED
"token = sendRequest(findTestObject(""1. Get-Token""))",,,,2022-03-29 09:54:24,2022-03-29 09:54:24,0.314s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-03-29 09:54:24,2022-03-29 09:54:24,0.001s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-03-29 09:54:24,2022-03-29 09:54:24,0.000s,PASSED
private_token = access_token,,define / field api,,2022-03-29 09:54:24,2022-03-29 09:54:24,0.000s,PASSED
global_token = private_token,,store var to global variable,,2022-03-29 09:54:24,2022-03-29 09:54:24,0.000s,PASSED
"println(""token is :"" + global_token)",,,,2022-03-29 09:54:24,2022-03-29 09:54:24,0.000s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:24,2022-03-29 09:54:24,0.000s,PASSED
logInfo($response_token),,,,2022-03-29 09:54:24,2022-03-29 09:54:24,0.000s,PASSED
"feedback = sendRequest(findTestObject(""4. Feedback-ins"", [""s_key"":global_token, ""batchid"":batchid, ""norek"":norek, ""nopin"":nopin, ""custname"":custname, ""pemohon"":pemohon, ""branchid"":branchid, ... ]))",,,,2022-03-29 09:54:24,2022-03-29 09:54:25,1.173s,PASSED
response_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:25,2022-03-29 09:54:25,0.001s,PASSED
"markPassed(""result feedback data : "" + no + "" norek : "" + norek + "" nopin : "" + nopin)",,,,2022-03-29 09:54:25,2022-03-29 09:54:25,0.000s,PASSED
logInfo($response_feedback),,,,2022-03-29 09:54:25,2022-03-29 09:54:25,0.001s,PASSED
"verifyElementPropertyValue(feedback, ""FeedbackCarInsuranceResponse.errorMessage"", ""Sukses"", CONTINUE_ON_FAILURE)",,,,2022-03-29 09:54:25,2022-03-29 09:54:25,0.024s,PASSED
,,,,,,,
Test Cases/3. get token - feedback insurance,,,,2022-03-29 09:54:26,2022-03-29 09:54:28,2.400s,PASSED
"token = sendRequest(findTestObject(""1. Get-Token""))",,,,2022-03-29 09:54:26,2022-03-29 09:54:26,0.217s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-03-29 09:54:26,2022-03-29 09:54:26,0.000s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-03-29 09:54:26,2022-03-29 09:54:26,0.000s,PASSED
private_token = access_token,,define / field api,,2022-03-29 09:54:26,2022-03-29 09:54:26,0.000s,PASSED
global_token = private_token,,store var to global variable,,2022-03-29 09:54:26,2022-03-29 09:54:26,0.000s,PASSED
"println(""token is :"" + global_token)",,,,2022-03-29 09:54:26,2022-03-29 09:54:26,0.001s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:26,2022-03-29 09:54:26,0.000s,PASSED
logInfo($response_token),,,,2022-03-29 09:54:26,2022-03-29 09:54:26,0.000s,PASSED
"feedback = sendRequest(findTestObject(""4. Feedback-ins"", [""s_key"":global_token, ""batchid"":batchid, ""norek"":norek, ""nopin"":nopin, ""custname"":custname, ""pemohon"":pemohon, ""branchid"":branchid, ... ]))",,,,2022-03-29 09:54:26,2022-03-29 09:54:28,2.113s,PASSED
response_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:28,2022-03-29 09:54:28,0.000s,PASSED
"markPassed(""result feedback data : "" + no + "" norek : "" + norek + "" nopin : "" + nopin)",,,,2022-03-29 09:54:28,2022-03-29 09:54:28,0.001s,PASSED
logInfo($response_feedback),,,,2022-03-29 09:54:28,2022-03-29 09:54:28,0.000s,PASSED
"verifyElementPropertyValue(feedback, ""FeedbackCarInsuranceResponse.errorMessage"", ""Sukses"", CONTINUE_ON_FAILURE)",,,,2022-03-29 09:54:28,2022-03-29 09:54:28,0.024s,PASSED
,,,,,,,
Test Cases/3. get token - feedback insurance,,,,2022-03-29 09:54:29,2022-03-29 09:54:30,1.175s,PASSED
"token = sendRequest(findTestObject(""1. Get-Token""))",,,,2022-03-29 09:54:29,2022-03-29 09:54:29,0.260s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-03-29 09:54:29,2022-03-29 09:54:29,0.000s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-03-29 09:54:29,2022-03-29 09:54:29,0.000s,PASSED
private_token = access_token,,define / field api,,2022-03-29 09:54:29,2022-03-29 09:54:29,0.000s,PASSED
global_token = private_token,,store var to global variable,,2022-03-29 09:54:29,2022-03-29 09:54:29,0.000s,PASSED
"println(""token is :"" + global_token)",,,,2022-03-29 09:54:29,2022-03-29 09:54:29,0.000s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:29,2022-03-29 09:54:29,0.000s,PASSED
logInfo($response_token),,,,2022-03-29 09:54:29,2022-03-29 09:54:29,0.001s,PASSED
"feedback = sendRequest(findTestObject(""4. Feedback-ins"", [""s_key"":global_token, ""batchid"":batchid, ""norek"":norek, ""nopin"":nopin, ""custname"":custname, ""pemohon"":pemohon, ""branchid"":branchid, ... ]))",,,,2022-03-29 09:54:29,2022-03-29 09:54:30,0.838s,PASSED
response_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-03-29 09:54:30,2022-03-29 09:54:30,0.000s,PASSED
"markPassed(""result feedback data : "" + no + "" norek : "" + norek + "" nopin : "" + nopin)",,,,2022-03-29 09:54:30,2022-03-29 09:54:30,0.001s,PASSED
logInfo($response_feedback),,,,2022-03-29 09:54:30,2022-03-29 09:54:30,0.000s,PASSED
"verifyElementPropertyValue(feedback, ""FeedbackCarInsuranceResponse.errorMessage"", ""Sukses"", CONTINUE_ON_FAILURE)",,,,2022-03-29 09:54:30,2022-03-29 09:54:30,0.029s,PASSED
