Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
3. Get feedback insurance - Batch 1,,,,2022-03-29 10:34:13,2022-03-29 10:34:31,18.698s,FAILED
,,,,,,,
Test Cases/3. get token - feedback insurance,,,,2022-03-29 10:34:13,2022-03-29 10:34:16,2.986s,FAILED
"token = sendRequest(findTestObject(""1. Get-Token""))",,,,2022-03-29 10:34:14,2022-03-29 10:34:15,1.274s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-03-29 10:34:15,2022-03-29 10:34:15,0.010s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-03-29 10:34:15,2022-03-29 10:34:15,0.019s,PASSED
private_token = access_token,,define / field api,,2022-03-29 10:34:15,2022-03-29 10:34:15,0.010s,PASSED
global_token = private_token,,store var to global variable,,2022-03-29 10:34:15,2022-03-29 10:34:15,0.068s,PASSED
"println(""token is :"" + global_token)",,,,2022-03-29 10:34:15,2022-03-29 10:34:15,0.011s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-03-29 10:34:15,2022-03-29 10:34:15,0.001s,PASSED
logInfo($response_token),,,,2022-03-29 10:34:15,2022-03-29 10:34:15,0.032s,PASSED
"feedback = sendRequest(findTestObject(""4. Feedback-ins"", [""s_key"":global_token, ""batchid"":batchid, ""norek"":norek, ""nopin"":nopin, ""custname"":custname, ""pemohon"":pemohon, ""branchid"":branchid, ... ]))",,,,2022-03-29 10:34:15,2022-03-29 10:34:16,0.848s,PASSED
response_feedback = feedback.getResponseText(),,show response to report in test suite,,2022-03-29 10:34:16,2022-03-29 10:34:16,0.000s,PASSED
"markPassed(""result feedback data : "" + no + "" norek : "" + norek + "" nopin : "" + nopin)",,,,2022-03-29 10:34:16,2022-03-29 10:34:16,0.006s,PASSED
logInfo($response_feedback),,,,2022-03-29 10:34:16,2022-03-29 10:34:16,0.000s,PASSED
