Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
1. Get data order,,,,2022-07-28 16:23:41,2022-07-28 16:24:12,30.682s,PASSED
,,,,,,,
Test Cases/1. get token - get data order,,,,2022-07-28 16:23:42,2022-07-28 16:24:12,30.002s,PASSED
"token = sendRequest(findTestObject(""1.1 Get Token""))",,,,2022-07-28 16:23:43,2022-07-28 16:23:45,2.221s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-07-28 16:23:45,2022-07-28 16:23:46,0.022s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-07-28 16:23:46,2022-07-28 16:23:46,0.040s,PASSED
private_token = access_token,,define / field api,,2022-07-28 16:23:46,2022-07-28 16:23:46,0.017s,PASSED
global_token = private_token,,store var to global variable,,2022-07-28 16:23:46,2022-07-28 16:23:46,0.144s,PASSED
"println(""token is :"" + global_token)",,,,2022-07-28 16:23:46,2022-07-28 16:23:46,0.006s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-07-28 16:23:46,2022-07-28 16:23:46,0.001s,PASSED
logInfo($response_token),,,,2022-07-28 16:23:46,2022-07-28 16:23:46,0.087s,PASSED
"order = sendRequest(findTestObject(""3. Get-data-order"", [""s_key"":global_token, ""c_id"":c_id, ""order_date"":order_date, ""page"":page, ""rows"":rows]))",,,,2022-07-28 16:23:46,2022-07-28 16:24:12,26.099s,PASSED
get_order = order.getResponseText(),,show response to report in test suite,,2022-07-28 16:24:12,2022-07-28 16:24:12,0.001s,PASSED
"markPassed(""result feedback data : "" + no)",,,,2022-07-28 16:24:12,2022-07-28 16:24:12,0.009s,PASSED
logInfo($get_order),,,,2022-07-28 16:24:12,2022-07-28 16:24:12,0.013s,PASSED
