Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Get data order,,,,2022-03-24 12:48:07,2022-03-24 12:54:49,6m - 41.710s,FAILED
,,,,,,,
Test Cases/1. get token - data order,,,,2022-03-24 12:48:08,2022-03-24 12:48:14,6.315s,FAILED
"token = sendRequest(findTestObject(""1. Get-Token""))",,,,2022-03-24 12:48:09,2022-03-24 12:48:10,1.108s,PASSED
slurper = new groovy.json.JsonSlurper(),,store json response to variable,,2022-03-24 12:48:10,2022-03-24 12:48:10,0.008s,PASSED
get_token = slurper.parseText(token.getResponseBodyContent()),,,,2022-03-24 12:48:10,2022-03-24 12:48:10,0.016s,PASSED
private_token = access_token,,define / field api,,2022-03-24 12:48:10,2022-03-24 12:48:10,0.007s,PASSED
global_token = private_token,,store var to global variable,,2022-03-24 12:48:10,2022-03-24 12:48:10,0.059s,PASSED
"println(""token is :"" + global_token)",,,,2022-03-24 12:48:10,2022-03-24 12:48:10,0.003s,PASSED
response_token = token.getResponseText(),,show response to report in test suite,,2022-03-24 12:48:10,2022-03-24 12:48:10,0.001s,PASSED
logInfo($response_token),,,,2022-03-24 12:48:10,2022-03-24 12:48:11,0.027s,PASSED
"order = sendRequest(findTestObject(""3. Get-data-order"", [""s_key"":global_token, ""c_id"":c_id, ""order_date"":order_date, ""page"":page, ""rows"":rows]))",,,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.694s,PASSED
get_order = order.getResponseText(),,show response to report in test suite,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.000s,PASSED
"markPassed(""data ke : "" + no)",,,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.005s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].TipeOrder"", o_tipeorder, CONTINUE_ON_FAILURE)",,verifikasi data loan,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.045s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].BatchID"", o_batchid, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.028s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].NoRek"", o_norek, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.031s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].NoPin"", o_nopin, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.031s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].CustName"", o_custname, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.028s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].Pemohon"", o_pemohon, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.029s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].HargaPembelian"", o_otr, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.028s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].Cabang"", o_branchid, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:11,2022-03-24 12:48:11,0.028s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].MerkID"", o_merk, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:11,2022-03-24 12:48:12,0.029s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].TypeMobil"", o_type, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:12,2022-03-24 12:48:12,0.028s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].JenisMobil"", o_jenis, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:12,2022-03-24 12:48:12,0.030s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].TahunMobil"", o_tahun, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:12,2022-03-24 12:48:12,0.028s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].Warna"", o_warna, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:12,2022-03-24 12:48:12,0.029s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].NoRangka"", o_norangka, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:12,2022-03-24 12:48:12,0.029s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].NoMesin"", o_nomesin, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:12,2022-03-24 12:48:12,0.029s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].NoPolisi"", o_nopol, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:12,2022-03-24 12:48:12,0.029s,PASSED
"verifyElementPropertyValue(order, ""GetDataOrderResponse.ListDataOrder[0].NamaBPKB"", o_namabpkb, CONTINUE_ON_FAILURE)",,,,2022-03-24 12:48:12,2022-03-24 12:48:12,0.028s,PASSED
